Code_Article,Nom_Produit,Description_Produit,Categorie 1,Categorie 2,Categorie,Sous_Categorie,combined,similar_product_in_dataset2,Prix_Produit_dataset2,Description_Produit_dataset2,Source_dataset2,Site_dataset2,Categorie_dataset2,Lien_Categorie1_dataset2,Categorie 1_dataset2,Lien_Categorie2_dataset2,Categorie 2_dataset2,Lien_Categorie3_dataset2,Categorie 3_dataset2,Nom_Produit_dataset2,Lien_Produit_dataset2,Description_Produit_dataset2,Prix_Produit_dataset2,Marque_Produit_dataset2,combined_dataset2
663500058.0,B.Concentre citron et menthe HAZEM Pet 1L,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320403 - SIROPS BOUTEILLE,11732040399 - AUTRES,1173204039936 - AUTRES,nom_produit : b.concentre citron et menthe hazem pet 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320403 - sirops bouteille,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus de mangue,https://www.carrefour.tn/default/boisson-au-jus-de-mangue-null-6191534801844.html,La brique de 20cl,0 dt 880,DÉLICE DE FRUITS,nom_produit : boisson au jus de mangue description_produit : la brique de 200.0ml marque_produit : délice de fruits categorie 1: jus categorie 2 : 
663500068.0,B.Concentre  Peche HAZEM Pet 1L,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320405 - CONCENTRES SUCRES,11732040599 - AUTRES,1173204059936 - AUTRES,nom_produit : b.concentre  peche hazem pet 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320405 - concentres sucres,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus de poire,https://www.carrefour.tn/default/boisson-au-jus-de-poire-null-6191534801820.html,La brique de 20cl,0 dt 880,DÉLICE DE FRUITS,nom_produit : boisson au jus de poire description_produit : la brique de 200.0ml marque_produit : délice de fruits categorie 1: jus categorie 2 : 
663500078.0,B.Concentre  Orange HAZEM Pet 1L,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320405 - CONCENTRES SUCRES,11732040501 - ORANGE,1173204050136 - AUTRES,nom_produit : b.concentre  orange hazem pet 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320405 - concentres sucres,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus d'orange Bravo,https://www.carrefour.tn/default/boisson-au-jus-dorange-bravo-9008700125130.html,La brique de 1L,10 dt 200,RAUCH,nom_produit : boisson au jus d'orange bravo description_produit : la brique de 1l marque_produit : rauch categorie 1: jus categorie 2 : 
663500097.0,B.Concentre Ananas HAZEM Pet 1L,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320405 - CONCENTRES SUCRES,11732040599 - AUTRES,1173204059936 - AUTRES,nom_produit : b.concentre ananas hazem pet 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320405 - concentres sucres,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson instantanée pêche,https://www.carrefour.tn/default/boisson-instantanee-peche-6191402902093.html,Le sachet de 30g,0 dt 950,SANGO,nom_produit : boisson instantanée pêche description_produit : le sachet de 30.0g marque_produit : sango categorie 1: jus categorie 2 : 
663500758.0,B.Concentre Arome Pistache HAZEM Pet 1L,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320405 - CONCENTRES SUCRES,11732040599 - AUTRES,1173204059936 - AUTRES,nom_produit : b.concentre arome pistache hazem pet 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320405 - concentres sucres,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson instantanée Tropical,https://www.carrefour.tn/default/boisson-instantanee-tropical-6191402901799.html,Le sachet de 30g,0 dt 950,SANGO,nom_produit : boisson instantanée tropical description_produit : le sachet de 30.0g marque_produit : sango categorie 1: jus categorie 2 : 
663500768.0,B.Concentre Arome Orgeat HAZEM Pet 1L,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320405 - CONCENTRES SUCRES,11732040599 - AUTRES,1173204059936 - AUTRES,nom_produit : b.concentre arome orgeat hazem pet 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320405 - concentres sucres,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus orange grenade,https://www.carrefour.tn/default/boisson-au-jus-orange-grenade-6194001801279.html,La bouteille de 1L,2 dt 520,STIL,nom_produit : boisson au jus orange grenade description_produit : la bouteille de 1l marque_produit : stil categorie 1: jus categorie 2 : 
663500788.0,B.Concentre Arome Menthe HAZEM Pet 1L,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320405 - CONCENTRES SUCRES,11732040599 - AUTRES,1173204059936 - AUTRES,nom_produit : b.concentre arome menthe hazem pet 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320405 - concentres sucres,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus cocktail de fruits,https://www.carrefour.tn/default/boisson-au-jus-cocktail-de-fruits-6194001801408.html,La brique de 1L,3 dt 250,STIL,nom_produit : boisson au jus cocktail de fruits description_produit : la brique de 1l marque_produit : stil categorie 1: jus categorie 2 : 
663500798.0,B.Concentre Arome Grenadine HAZEM Pet 1L,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320405 - CONCENTRES SUCRES,11732040599 - AUTRES,1173204059936 - AUTRES,nom_produit : b.concentre arome grenadine hazem pet 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320405 - concentres sucres,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus de poire,https://www.carrefour.tn/default/boisson-au-jus-de-poire-6194007893469.html,La canette de 33cl,1 dt 380,RAOUA,nom_produit : boisson au jus de poire description_produit : la canette de 330.0ml marque_produit : raoua categorie 1: jus categorie 2 : 
663500808.0,B.Concentre  Citron HAZEM Pet 1L,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320405 - CONCENTRES SUCRES,11732040503 - CITRON,1173204050336 - AUTRES,nom_produit : b.concentre  citron hazem pet 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320405 - concentres sucres,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus de mangue,https://www.carrefour.tn/default/boisson-au-jus-de-mangue-6194007892585.html,La brique de 20cl,0 dt 860,RAOUA,nom_produit : boisson au jus de mangue description_produit : la brique de 200.0ml marque_produit : raoua categorie 1: jus categorie 2 : 
663500818.0,B.Concentre  Citron Amande HAZEM Pet 1L,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320405 - CONCENTRES SUCRES,11732040599 - AUTRES,1173204059936 - AUTRES,nom_produit : b.concentre  citron amande hazem pet 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320405 - concentres sucres,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus multi-fruits,https://www.carrefour.tn/default/boisson-au-jus-multi-fruits-6194007892592.html,La brique de 20cl,0 dt 880,RAOUA,nom_produit : boisson au jus multi-fruits description_produit : la brique de 200.0ml marque_produit : raoua categorie 1: jus categorie 2 : 
663501008.0,B.Concentre Fraise HAZEM Pet 1L,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320405 - CONCENTRES SUCRES,11732040599 - AUTRES,1173204059936 - AUTRES,nom_produit : b.concentre fraise hazem pet 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320405 - concentres sucres,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus d'orange,https://www.carrefour.tn/default/boisson-au-jus-dorange-6194007892127.html,La brique de 1L,2 dt 590,RAOUA,nom_produit : boisson au jus d'orange description_produit : la brique de 1l marque_produit : raoua categorie 1: jus categorie 2 : 
663501208.0,B.Concentre Cocktail HAZEM Pet 1L,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320405 - CONCENTRES SUCRES,11732040599 - AUTRES,1173204059936 - AUTRES,nom_produit : b.concentre cocktail hazem pet 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320405 - concentres sucres,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus cocktail de fruits,https://www.carrefour.tn/default/boisson-au-jus-cocktail-de-fruits-6194007892134.html,La brique de 1L,2 dt 590,RAOUA,nom_produit : boisson au jus cocktail de fruits description_produit : la brique de 1l marque_produit : raoua categorie 1: jus categorie 2 : 
663501268.0,B.Concentre Citron HAZEM Bidon 4L,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320405 - CONCENTRES SUCRES,11732040503 - CITRON,1173204050336 - AUTRES,nom_produit : b.concentre citron hazem bidon 4l description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320405 - concentres sucres,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus de poire,https://www.carrefour.tn/default/boisson-au-jus-de-poire-6194007892684.html,La brique de 1L,3 dt 880,OH!,nom_produit : boisson au jus de poire description_produit : la brique de 1l marque_produit : oh! categorie 1: jus categorie 2 : 
663501308.0,B.Concentre fraise HAZEM Bidon 4L,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320405 - CONCENTRES SUCRES,11732040599 - AUTRES,1173204059936 - AUTRES,nom_produit : b.concentre fraise hazem bidon 4l description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320405 - concentres sucres,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus saveur pomme banane Fruzzy,https://www.carrefour.tn/default/boisson-au-jus-saveur-pomme-banane-fruzzy-19cl-6191534802643.html,La brique de 19cl,0 dt 930,DÉLICE DE FRUITS,nom_produit : boisson au jus saveur pomme banane fruzzy description_produit : la brique de 190.0ml marque_produit : délice de fruits categorie 1: jus categorie 2 : 
663700068.0,Sirop Arome Pistache HAZEM Blle 1L,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320403 - SIROPS BOUTEILLE,11732040399 - AUTRES,1173204039957 - BOUTEILLE VERRE SUPERIEUR OU = A  50CL,nom_produit : sirop arome pistache hazem blle 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320403 - sirops bouteille,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus nectar de mangue,https://www.carrefour.tn/default/boisson-au-jus-nectar-de-mangue-6194007890185.html,La brique de 1L,4 dt 070,DIVA,nom_produit : boisson au jus nectar de mangue description_produit : la brique de 1l marque_produit : diva categorie 1: jus categorie 2 : 
663700078.0,Sirop Arome Orgeat HAZEM Blle 1L,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320403 - SIROPS BOUTEILLE,11732040399 - AUTRES,1173204039957 - BOUTEILLE VERRE SUPERIEUR OU = A  50CL,nom_produit : sirop arome orgeat hazem blle 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320403 - sirops bouteille,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus multi-vitaminée,https://www.carrefour.tn/default/boisson-au-jus-multi-vitaminee-6194007892936.html,La brique de 1L,4 dt 070,DIVA,nom_produit : boisson au jus multi-vitaminée description_produit : la brique de 1l marque_produit : diva categorie 1: jus categorie 2 : 
663700098.0,Sirop Arome Grenadine HAZEM Blle 1L,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320403 - SIROPS BOUTEILLE,11732040303 - GRENADINE,1173204030357 - BOUTEILLE VERRE SUPERIEUR OU = A  50CL,nom_produit : sirop arome grenadine hazem blle 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320403 - sirops bouteille,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus Frais,,,,,Citronnade fraîche,https://www.carrefour.tn/default/citronnade-6191430605027.html,La bouteille de 1.5L,5 dt 750,BOQUERIA,nom_produit : citronnade fraîche description_produit : la bouteille de 1.5l marque_produit : boqueria categorie 1: jus frais categorie 2 : 
663700108.0,Sirop Arome Fraise HAZEM Blle 1L,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320403 - SIROPS BOUTEILLE,11732040309 - FRAISE,1173204030957 - BOUTEILLE VERRE SUPERIEUR OU = A  50CL,nom_produit : sirop arome fraise hazem blle 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320403 - sirops bouteille,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus Frais,,,,,Jus d'orange fraîchement pressé,https://www.carrefour.tn/default/jus-dorange-frais-1l-2022220035752.html,La bouteille de 1L,10 dt 420,,nom_produit : jus d'orange fraîchement pressé description_produit : la bouteille de 1l marque_produit :  categorie 1: jus frais categorie 2 : 
663700118.0,Sirop Arome Menthe HAZEM Blle 1L,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320403 - SIROPS BOUTEILLE,11732040301 - MENTHE,1173204030157 - BOUTEILLE VERRE SUPERIEUR OU = A  50CL,nom_produit : sirop arome menthe hazem blle 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320403 - sirops bouteille,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus Frais,,,,,Jus d'orange fraîchement pressé,https://www.carrefour.tn/default/jus-dorange-frais-0.5l-2022220035769.html,La bouteille de 0.5L,5 dt 790,,nom_produit : jus d'orange fraîchement pressé description_produit : la bouteille de 0.5l marque_produit :  categorie 1: jus frais categorie 2 : 
663700168.0,Sirop Amande HAZEM Blle 90CL,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320403 - SIROPS BOUTEILLE,11732040321 - ORGEAT,1173204032157 - BOUTEILLE VERRE SUPERIEUR OU = A  50CL,nom_produit : sirop amande hazem blle 900.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320403 - sirops bouteille,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus Frais,,,,,Mojito classic frais,https://www.carrefour.tn/default/mojito-classic-6191430605102.html,La bouteille de 330ml,2 dt 900,BOQUERIA,nom_produit : mojito classic frais description_produit : la bouteille de 330.0ml marque_produit : boqueria categorie 1: jus frais categorie 2 : 
663700178.0,Sirop Pistache  HAZEM Blle 1L,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320403 - SIROPS BOUTEILLE,11732040399 - AUTRES,1173204039957 - BOUTEILLE VERRE SUPERIEUR OU = A  50CL,nom_produit : sirop pistache  hazem blle 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320403 - sirops bouteille,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus Frais,,,,,Mojito classic frais,https://www.carrefour.tn/default/mojito-classic-6191430605119.html,La bouteille de 1L,5 dt 650,BOQUERIA,nom_produit : mojito classic frais description_produit : la bouteille de 1l marque_produit : boqueria categorie 1: jus frais categorie 2 : 
663700188.0,Sirop Menthe HAZEM Blle 90CL,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320403 - SIROPS BOUTEILLE,11732040301 - MENTHE,1173204030157 - BOUTEILLE VERRE SUPERIEUR OU = A  50CL,nom_produit : sirop menthe hazem blle 900.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320403 - sirops bouteille,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus Frais,,,,,Jus de fraise frais,https://www.carrefour.tn/default/jus-de-fraise-naturel-6191430605034.html,La bouteille 330ml,3 dt 900,BOQUERIA,nom_produit : jus de fraise frais description_produit : la bouteille 330.0ml marque_produit : boqueria categorie 1: jus frais categorie 2 : 
663701168.0,Sirop Menthe JAWHARA Blle 1L,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320403 - SIROPS BOUTEILLE,11732040301 - MENTHE,1173204030157 - BOUTEILLE VERRE SUPERIEUR OU = A  50CL,nom_produit : sirop menthe jawhara blle 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320403 - sirops bouteille,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus Frais,,,,,Citronnade fraîche,https://www.carrefour.tn/default/citronnade-6191430605003.html,La bouteille de 330ml,2 dt 450,BOQUERIA,nom_produit : citronnade fraîche description_produit : la bouteille de 330.0ml marque_produit : boqueria categorie 1: jus frais categorie 2 : 
663701178.0,Sirop grenadine JAWHARA Blle 1L,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320403 - SIROPS BOUTEILLE,11732040303 - GRENADINE,1173204030357 - BOUTEILLE VERRE SUPERIEUR OU = A  50CL,nom_produit : sirop grenadine jawhara blle 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320403 - sirops bouteille,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus Frais,,,,,Jus de fraise,https://www.carrefour.tn/default/jus-de-fraise-6191430605041.html,La bouteille de 1L,7 dt 370,BOQUERIA,nom_produit : jus de fraise description_produit : la bouteille de 1l marque_produit : boqueria categorie 1: jus frais categorie 2 : 
663701188.0,Sirop orgeat JAWHARA Blle 1L,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320403 - SIROPS BOUTEILLE,11732040321 - ORGEAT,1173204032157 - BOUTEILLE VERRE SUPERIEUR OU = A  50CL,nom_produit : sirop orgeat jawhara blle 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320403 - sirops bouteille,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Boisson concentrée au goût de citron amande,https://www.carrefour.tn/default/boisson-concentree-au-gout-de-citron-amande-1l-6194001551105.html,La bouteille de 1L,10 dt 030,HAZEM,nom_produit : boisson concentrée au goût de citron amande description_produit : la bouteille de 1l marque_produit : hazem categorie 1: sirop categorie 2 : 
